transaction_id,transaction_date,customer_id,card_type,amount,merchant_category,merchant_country,transaction_channel,device_type,is_international,is_card_present,transactions_last_24h,average_amount_30d,risk_score,is_fraud
CC00001756,2025-01-03 06:40:59,C001939,visa,287.91,entertainment,Singapore,pos,android,0,1,5,117.34,22,0
CC00004269,2025-10-01 12:04:19,C000340,visa,114.6,grocery,India,pos,other,0,0,5,179.55,20,0
CC00008727,2025-08-28 07:10:13,C000058,rupay,495.27,travel,India,atm,mac,0,0,0,89.63,36,0
CC00009197,2025-04-20 02:26:32,C003355,rupay,287.48,fuel,United States,website,android,1,1,2,127.41,42,0
CC00005759,2025-10-16 01:05:02,C001565,amex,97.82,pharmacy,UAE,atm,mac,0,1,6,105.58,16,0
CC00001329,2025-09-21 05:49:52,C001075,amex,98.36,restaurant,Germany,atm,android,1,0,7,117.18,45,0
CC00007690,2025-07-15 02:16:20,C001350,rupay,140.25,fuel,Australia,mobile_app,other,0,1,8,119.12,10,0
CC00005146,2025-08-26 16:17:06,C002534,amex,132.92,utilities,UAE,website,ios,0,1,3,149.14,22,0
CC00005553,2025-11-28 12:01:27,C002099,visa,220.93,utilities,Germany,atm,windows,0,0,6,84.42,30,0
CC00005133,2025-05-02 05:44:30,C000526,rupay,190.86,grocery,Canada,website,android,0,1,3,352.79,21,0
CC00011014,2025-06-28 20:10:02,C003342,amex,32.61,electronics,Singapore,atm,WINDOWS,0,1,10,82.08,,0
CC00010620,2025-07-20 19:15:21,C000860,rupay,133.1,grocery,UAE,atm,windows,0,1,4,73.26,24,0
CC00000371,2025-08-11 12:06:44,C002170,visa,257.89,fuel,Germany,atm,ios,0,1,2,209.04,22,0
CC00005393,2025-09-09 09:39:22,C003097,mastercard,99.41,entertainment,Singapore,mobile_app,other,0,1,1,103.3,20,0
CC00005699,2025-09-16 06:09:58,C003258,rupay,305.78,electronics,UAE,atm,windows,0,1,7,415.04,20,0
CC00000304,2025-10-26 10:26:50,C002281,visa,856.21,fashion,UAE,mobile_app,other,0,1,5,197.72,20,0
CC00006628,2025-11-18 05:31:25,C003470,amex,89.4,travel,Germany,pos,other,0,1,9,307.74,16,0
CC00006736,2025-10-30 09:12:57,C000738,visa,49.01,grocery,UAE,mobile_app,mac,0,1,3,160.18,25,0
CC00003975,2025-12-12 03:50:50,C001174,amex,57.95,pharmacy,United Kingdom,mobile_app,other,0,0,5,438.61,31,0
CC00007058,2025-06-21 03:10:08,C002753,visa,94.97,electronics,Germany,atm,android,0,1,4,564.04,24,0
CC00011986,2025-01-08 08:53:58,C002319,rupay,155.34,electronics,UAE,website,windows,0,1,4,65.06,22,0
CC00000598,2025-08-15 23:24:23,C000751,visa,127.34,pharmacy,India,mobile_app,windows,0,0,5,197.06,22,0
CC00011454,2025-02-03 01:12:04,C002378,rupay,207.62,utilities,UAE,mobile_app,other,0,1,4,568.48,10,0
CC00011568,2025-08-25 20:23:07,C003407,visa,296.11,pharmacy,India,atm,android,0,1,0,224.63,16,0
CC00007441,2025-04-18 18:27:33,C000918,rupay,119.05,entertainment,United Kingdom,atm,other,0,0,5,401.03,25,0
CC00005751,2025-12-24 03:27:31,C000280,visa,153.42,fuel,United States,pos,other,0,1,9,344.89,11,0
CC00002012,2025-12-16 23:08:25,C001552,visa,80.11,restaurant,Australia,pos,windows,0,0,7,142.44,24,0
CC00011560,2025-11-02 15:19:16,C002268,rupay,165.4,fuel,Singapore,website,windows,0,0,2,58.17,27,0
CC00010753,,C003133,rupay,35.5,electronics,Australia,atm,windows,0,1,7,278.52,17,0
CC00011351,2025-08-26 16:43:17,C001815,visa,357.28,fuel,United Kingdom,mobile_app,windows,0,1,4,287.68,10,0
CC00005857,2025-09-22 01:23:33,C002008,visa,85.03,utilities,United Kingdom,website,windows,0,1,6,292.44,20,0
CC00009868,2025-04-27 12:29:47,C002581,amex,24.08,travel,United States,pos,windows,0,0,5,63.82,24,0
CC00002021,2025-11-14 14:17:14,C001746,mastercard,26.58,utilities,Singapore,website,windows,0,0,5,190.04,31,0
CC00009227,2025-05-05 05:57:59,C002847,amex,28.14,restaurant,UAE,pos,other,0,1,0,117.95,14,0
CC00005192,2025-04-25 10:22:17,C002581,mastercard,161.18,fuel,Canada,website,ios,1,1,5,164.89,30,0
CC00007024,2025-01-09 13:50:45,C003120,visa,56.33,travel,Canada,website,mac,0,1,8,129.68,26,0
CC00000210,2025-04-16 17:48:35,C002130,amex,78.79,fashion,UAE,pos,other,0,1,1,151.5,16,0
CC00006750,2025-04-01 18:18:04,C002576,rupay,54.08,pharmacy,Singapore,atm,windows,0,1,3,206.83,26,0
CC00005787,2025-08-18 06:54:51,C002648,amex,237.39,fashion,Germany,website,windows,0,1,6,183.55,9,0
CC00007615,2025-12-07 14:46:13,C001164,visa,85.03,grocery,Australia,atm,mac,0,1,6,244.44,22,0
CC00004311,2025-01-03 18:02:37,C003118,visa,123.26,pharmacy,UAE,pos,android,0,1,3,173.47,10,0
CC00001394,2025-04-24 22:27:01,C001814,rupay,708.02,restaurant,United Kingdom,atm,android,0,1,3,102.83,14,0
CC00004203,2025-01-22 11:03:33,C001163,amex,96.82,pharmacy,UAE,mobile_app,other,0,1,4,44.35,9,0
CC00004987,2025-07-14 07:20:28,C000987,rupay,699.73,utilities,Canada,atm,windows,1,1,7,496.88,32,0
CC00007794,2025-01-29 16:38:45,C000946,visa,260.37,travel,Australia,mobile_app,mac,0,0,7,229.94,23,0
CC00001572,2025-05-10 13:28:37,C002704,mastercard,53.93,fashion,Germany,website,ios,1,1,2,76.61,36,0
CC00000970,2025-05-01 07:58:10,C000316,mastercard,345.14,travel,Canada,website,other,0,0,7,279.33,35,0
CC00000093,2025-06-06 09:16:29,C001992,visa,87.25,travel,India,mobile_app,windows,0,1,2,242.71,9,0
CC00001271,2025-11-04 20:52:50,C002466,visa,22.39,travel,Australia,pos,mac,0,0,3,280.09,36,0
CC00004068,2025-05-17 16:33:26,C002139,rupay,121.03,entertainment,Germany,mobile_app,android,0,0,3,283.29,34,0
CC00011326,2025-02-12 00:29:38,C001078,amex,760.23,travel,Canada,pos,mac,1,1,6,107.11,31,0
CC00007413,2025-06-16 21:21:49,C003133,amex,226.22,pharmacy,Canada,pos,mac,0,0,0,188.46,23,0
CC00005285,2025-09-28 12:04:25,C000080,amex,102.57,fuel,India,mobile_app,mac,0,1,1,50.27,12,0
CC00010443,2025-08-10 15:15:17,C001344,amex,375.01,entertainment,Australia,mobile_app,windows,0,1,10,137.7,16,0
CC00003092,2025-06-09 14:18:30,C000644,visa,101.94,restaurant,Germany,atm,other,0,0,6,142.61,26,0
CC00008416,2025-02-17 14:48:29,C001717,rupay,136.55,entertainment,United States,pos,windows,0,0,4,379.64,,0
CC00006951,2025-08-16 14:48:26,C001100,rupay,529.61,utilities,United Kingdom,pos,windows,0,1,0,139.2,10,0
CC00005484,2025-11-30 10:32:10,C002091,rupay,292.44,grocery,India,website,windows,0,1,2,134.31,11,0
CC00001647,2025-12-16 18:29:15,C002685,visa,128.5,pharmacy,Canada,website, android ,0,0,9,68.09,,0
CC00006586,2025-08-16 16:17:52,C002821,amex,128.31,fuel,India,atm,android,0,0,4,116.3,34,0
CC00004309,2025-10-21 16:52:56,C000067,visa,177.68,pharmacy,Germany,mobile_app,windows,0,1,3,96.97,11,0
CC00002487,2025-02-09 06:48:06,C002463,amex,99.23,utilities,Canada,website,android,0,0,7,183.26,35,0
CC00008250,2025-04-21 08:47:26,C000623,mastercard,167.97,electronics,India,pos,other,0,1,6,198.14,24,0
CC00003741,2025-03-24 20:36:05,C003278,visa,154.11,entertainment,UAE,pos,android,0,0,0,133.56,37,0
CC00002046,2025-05-28 09:53:39,C002423,amex,601.8,fuel,United States,website,,0,1,2,231.2,12,0
CC00002343,2025-07-06 07:37:36,C003045,visa,184.42,fuel,UAE,atm,mac,1,0,3,38.34,52,0
CC00007900,2025-10-28 01:02:53,C002714,amex,272.77,fuel,UAE,atm,mac,0,0,10,273,35,0
CC00004085,2025-02-05 12:18:45,C001836,visa,114.57,electronics,Germany,pos,ios,0,0,3,105.31,31,1
CC00000647,2025-08-03 08:57:34,C003453,mastercard,57.16,utilities,United Kingdom,pos,android,0,0,6,201.34,31,0
CC00006873,2025-09-19 21:37:54,C003302,mastercard,184.07,travel,Australia,website,android,0,0,3,262.9,20,0
CC00004308,2025-09-14 00:17:36,C000703,visa,97.78,fuel,Australia,,ios,0,0,5,158.17,33,0
CC00007829,2025-08-17 16:40:39,C001508,visa,205.36,electronics,Singapore,,other,0,1,9,313.29,12,0
CC00004001,2025-08-01 02:22:43,C002203,amex,522.57,travel,Australia,pos,android,1,1,5,238.56,36,0
CC00008272,2025-07-14 21:12:54,C000337,amex,105.7,pharmacy,India,atm,ios,0,0,5,69.57,20,0
CC00006086,2025-12-09 04:33:23,C001874,mastercard,107.99,fuel,Canada,pos,android,1,0,4,342.89,48,0
CC00007738,2025-05-27 09:58:41,C002473,rupay,101.36,utilities,United States,pos,mac,0,0,10,406.91,20,0
CC00004182,2025-12-06 13:16:34,C002324,rupay,47.94,pharmacy,Germany,pos,ios,0,1,4,271.57,19,0
CC00011374,2025-12-25 10:06:27,C002531,visa,153.21,travel,Germany,mobile_app,mac,0,1,5,103.84,13,0
CC00005964,2025-07-28 08:34:54,C001188,mastercard,109.01,entertainment,UAE,website,ios,0,1,4,52.74,24,0
CC00004412,2025-03-31 14:42:03,C003265,visa,184.96,grocery,India,atm,android,1,1,3,317.56,27,0
CC00002818,2025-08-30 20:36:31,C001073,visa,243.58,travel,United Kingdom,pos,other,0,0,4,270.42,31,0
CC00008840,2025-02-10 13:26:32,C000749,amex,13.74,utilities,Australia,pos,ios,0,0,7,178.39,25,0
CC00003888,2025-02-16 03:35:01,C000158,amex,239.7,utilities,Australia,atm,ios,0,0,5,204.69,25,0
CC00009485,2025-06-30 01:03:15,C001599,amex,331.2,restaurant,United Kingdom,pos,windows,0,1,4,74.09,17,0
CC00010896,2025-07-12 02:25:50,,visa,380.26,entertainment,UAE,website,windows,1,0,4,581.28,39,0
CC00011089,2025-02-03 17:45:17,C001025,mastercard,157.4,fashion,United States,pos,other,0,0,0,100.38,26,0
CC00009389,2025-10-06 16:21:47,C001699,visa,219,pharmacy,UAE,mobile_app,ios,1,1,,228.73,43,0
CC00008226,2025-11-14 08:23:04,C000111,visa,136.14,fashion,United Kingdom,pos,android,0,1,8,64.64,24,0
CC00007917,2025-07-19 22:09:48,C000191,rupay,162.36,pharmacy,Australia,pos,mac,0,0,5,158.83,25,0
CC00000649,2025-10-16 07:22:12,C002486,visa,2487.1,utilities,Australia,atm,ios,0,1,7,357.18,42,0
CC00000233,2025-08-15 09:46:15,C002872,rupay,195.82,entertainment,Germany,mobile_app,windows,0,1,1,306.77,15,0
CC00003148,2025-02-11 13:28:11,C003005,amex,303.44,pharmacy,United Kingdom,atm,mac,0,0,5,86.15,27,0
CC00000482,2025-11-11 20:35:38,C001926,mastercard,63.22,entertainment,Australia,pos,windows,0,1,9,120.15,17,0
CC00000146,2025-10-20 14:48:06,C000440,rupay,479.62,utilities,Australia,atm,windows,0,1,6,217.39,13,0
CC00010737,30/05/2025,C002740,amex,206.61,electronics,Germany,website,mac,0,0,3,130.4,28,0
CC00006939,2025-05-29 14:09:23,C001998,amex,102.75,fuel,United States,mobile_app,android,0,0,5,266.42,20,0
CC00009903,2025-11-13 05:18:54,C000778,visa,173.04,restaurant,Australia,pos,other,,0,8,67.47,31,0
CC00006603,2025-05-07 06:50:26,C002817,amex,505.14,fuel,Singapore,atm,ios,0,1,6,122.27,24,0
CC00010157,2025-08-13 10:14:40,C001759,mastercard,223.63,electronics,Canada,pos,other,0,,2,112.14,29,0
CC00002891,2025-01-23 22:59:41,C002329,amex,274.57,fuel,India,mobile_app,windows,0,1,3,210.9,25,0
CC00003487,2025-06-24 20:26:48,C003348,mastercard,43.88,restaurant,Germany,website,ios,0,0,8,135.33,35,0
CC00005678,2025-07-31 18:03:57,C002731,,105.54,restaurant,India,pos,other,1,1,8,198.78,31,0
CC00001626,2025-10-30 05:45:53,C000890,rupay,175.76,travel,Germany,pos,ios,0,0,0,129.16,26,0
CC00001991,2025-10-30 07:51:59,C002849,visa,58.53,travel,Singapore,website,other,0,1,3,180.8,21,0
CC00002780,2025-10-23 01:42:59,C002892,visa,551.55,restaurant,India,pos,windows,0,1,4,148.98,16,0
CC00008045,2025-07-10 08:55:35,C001631,amex,145.26,fashion,Canada,pos,windows,0,1,2,81.12,12,0
CC00010974,2025-06-08 03:32:32,C001596,amex,44.37,fashion,Singapore,website,ios,0,0,11,84.33,57,0
CC00003219,2025-04-24 19:16:02,C001526,rupay,322.62,travel,India,atm,other,0,1,3,203.41,19,0
CC00007551,2025-06-12 15:44:55,C002579,rupay,332.91,grocery,Canada,atm,windows,0,1,2,158.21,21,0
CC00000610,2025-11-02 01:53:40,C002818,amex,207.25,electronics,United Kingdom,mobile_app,IOS,0,0,5,163.3,34,0
CC00006077,2025-01-10 00:34:45,C002531,rupay,294.48,fashion,Canada,website,other,0,1,10,251.88,15,0
CC00009947,2025-04-30 08:07:23,C000638,mastercard,67.54,grocery,Australia,mobile_app,ios,0,,4,136.9,13,0
CC00003506,2025-05-28 09:30:47,C002155,amex,39.05,fuel,UAE,mobile_app,ios,0,1,0,355.49,18,0
CC00000548,2025-07-21 11:33:52,C002888,visa,142.95,restaurant,India,atm,other,0,1,3,231.6,16,0
CC00005799,2025-11-05 22:35:49,C002626,mastercard,236.15,travel,Singapore,pos,windows,0,1,5,96.8,18,0
CC00008489,2025-07-13 17:49:07,C001172,amex,41.88,utilities,India,atm,ios,0,0,3,92.53,23,0
CC00001953,2025-12-23 13:02:33,C003280,visa,77.38,pharmacy,United States,website,ios,0,1,4,157.81,18,0
CC00000035,2025-07-20 13:59:38,C002834,visa,94.88,fuel,Singapore,pos,mac,0,0,0,139.21,25,0
CC00008603,2025-02-01 04:46:34,C002918,visa,191.59,grocery,Canada,mobile_app,other,0,0,15,493.43,55,0
CC00000448,2025-06-01 09:36:24,C003035,amex,1264.01,utilities,UAE,pos,other,0,0,5,154.77,30,0
CC00000240,2025-05-01 23:10:04,C000385,visa,59.68,pharmacy,United Kingdom,website,windows,0,1,0,46.83,26,0
CC00011433,2025-12-18 15:03:35,C002730,mastercard,226.12,fuel,UAE,mobile_app,other,0,1,7,191.64,11,0
CC00000002,2025-03-16 08:02:17,C002242,mastercard,65.48,fashion,United Kingdom,pos,android,0,1,1,96.2,10,0
CC00003917,2025-01-25 02:12:18,C002917,mastercard,60.8,entertainment,Singapore,website,ios,1,1,2,653.25,37,0
CC00010599,2025-06-03 02:07:28,C000299,visa,171.67,fashion,Germany,website,android,0,1,2,128.08,18,0
CC00008053,2025-05-02 09:09:17,C003440,rupay,322.35,grocery,United Kingdom,mobile_app,ios,1,1,0,140.62,29,0
CC00010222,2025-03-16 23:13:03,C001089,amex,100.69,fashion,Singapore,mobile_app,android,1,0,8,182.41,38,0
CC00009458,2025-10-04 22:04:15,C000462,amex,23.54,entertainment,India,website,ios,0,1,5,75.84,23,0
CC00006286,2025-03-19 15:39:33,C001610,amex,192.43,electronics,United States,atm,mac,0,1,5,114.54,16,0
CC00002199,2025-11-30 17:19:39,,rupay,776.08,travel,Germany,pos,android,0,0,3,138.88,32,0
CC00010827,2025-07-14 06:26:33,C001688,mastercard,118.12,electronics,United States,website,ios,0,1,4,227.55,19,0
CC00011850,2025-03-27 17:38:39,C001422,visa,64.6,utilities,United Kingdom,atm,windows,0,0,5,231.69,29,0
CC00010484,2025-10-06 04:47:16,C001699,mastercard,122.84,utilities,United States,website,ios,0,1,6,91.48,15,0
CC00001172,2025-10-22 17:16:09,C000771,rupay,41.83,pharmacy,United States,website,windows,0,0,6,321.5,28,0
CC00005516,2025-02-27 10:54:40,C003192,mastercard,34.08,restaurant,UAE,pos,other,0,1,4,365.77,18,0
CC00003719,2025-12-30 20:55:06,C001989,visa,658.52,entertainment,United Kingdom,website,other,0,1,6,65.89,21,0
CC00006970,2025-07-20 08:47:36,C001212,visa,102.17,restaurant,United States,pos,other,1,1,,291.63,34,0
CC00011779,2025-01-14 12:31:27,C001642,amex,627.53,pharmacy,Singapore,website,ios,0,0,3,292.99,31,0
CC00009508,2025-10-29 21:36:00,C002524,visa,24.44,grocery,United Kingdom,pos,ios,0,1,0,130.66,10,0
CC00005833,2025-04-17 00:37:10,C000947,rupay,233.81,ENTERTAINMENT,Australia,mobile_app,mac,1,0,5,175.92,48,0
CC00002286,2025-09-25 18:04:38,C002607,visa,157.97,entertainment,United States,mobile_app,ios,0,0,0,225.93,29,0
CC00006274,2025-12-30 22:01:58,C000846,visa,43.49,entertainment,United States,atm,other,0,1,2,37.29,22,0
CC00000899,2025-02-18 12:30:06,C002305,mastercard,307.64,fuel,United States,atm,android,0,1,2,135.28,23,0
CC00009492,2025-03-16 08:47:56,C000547,amex,102.73,fashion,Australia,atm,other,0,1,8,42.15,16,0
CC00008620,2025-10-23 04:51:59,C002601,mastercard,23.68,travel,India,atm,mac,0,1,0,85.57,17,0
CC00004367,2025-09-07 06:58:42,C001140,amex,62.45,electronics,Canada,website,android,0,0,6,57.54,20,0
CC00007590,2025-05-26 22:24:02,C002648,mastercard,664,electronics,India,pos,android,0,1,5,91.4,11,0
CC00010832,2025-01-15 17:38:37,C001066,rupay,397,travel,India,atm,other,0,0,7,248.79,27,0
CC00006502,2025-02-09 03:51:06,,mastercard,226.69,travel,Singapore,website,ios,0,1,3,90.33,22,0
CC00006231,2025-08-21 09:03:04,C001203,visa,97.24,travel,India,website,android,0,1,8,354.28,15,0
CC00005756,2025-06-27 18:06:18,C002682,rupay,55.03,travel,Singapore,atm,windows,0,1,3,152.94,22,0
CC00000020,2025-01-11 18:59:55,C001743,amex,248.75,pharmacy,Canada,mobile_app,android,1,0,6,82.41,39,0
CC00001711,2025-06-12 01:37:36,C002402,rupay,167.89,restaurant,Australia,pos,ios,0,1,4,277.71,21,0
CC00008717,2025-08-23 09:56:26,C002206,amex,251.21,grocery,India,mobile_app,android,0,1,2,139.38,11,0
CC00011757,2025-10-22 04:43:44,C001842,amex,221.06,fashion,Canada,mobile_app,mac,0,1,3,287.86,22,0
CC00003685,2025-07-20 13:56:21,C002674,rupay,104.68,utilities,Singapore,mobile_app,other,0,0,3,142.89,27,0
CC00008769,2025-11-30 14:40:39,C000960,amex,307.79,electronics,United States,pos, ios ,0,1,5,277.05,15,0
CC00009259,2025-08-02 05:47:53,C001391,mastercard,72.71,restaurant,India,pos,other,1,0,7,63.26,48,0
CC00008499,2025-07-18 13:56:09,C002989,mastercard,30.65,entertainment,India,pos,android,0,1,3,55.9,10,0
CC00000332,2025-08-28 13:17:49,C000804,mastercard,482.86,electronics,Germany,atm,other,0,0,0,66.58,34,0
CC00006254,2025-12-20 02:02:27,C003282,rupay,210.35,travel,United States,website,android,0,1,3,231.43,24,0
CC00005172,2025-04-15 01:16:50,C000446,amex,120.04,pharmacy,Canada,website,other,0,0,2,117.91,27,0
CC00008346,2025-01-13 14:08:42,C000344,mastercard,152.75,entertainment,UAE,pos,ios,0,1,5,275.03,26,0
CC00006812,2025-07-14 11:41:51,C001262,rupay,305.71,PHARMACY,Singapore,atm,android,0,0,1,95,35,0
CC00005666,2025-05-13 05:02:13,C000382,mastercard,169.72,fuel,UAE,website,ios,1,1,6,96.02,31,0
CC00010985,2025-07-20 04:29:31,C000947,visa,132.27,fashion,India,atm,android,0,1,4,96.93,10,0
CC00003547,2025-07-24 04:57:09,C000599,amex,17.24,travel,,atm,other,0,1,8,141.4,20,0
CC00004634,2025-10-01 06:24:37,C002307,mastercard,155.29,utilities,INDIA,mobile_app,other,0,1,8,62.45,16,0
CC00001420,2025-12-12 08:10:44,C002806,rupay,60.82,electronics,Singapore,website,other,0,1,5,116.24,19,0
CC00000609,2025-09-26 14:09:18,C003024,visa,101.73,restaurant,Canada,atm,ios,0,1,2,221.45,8,0
CC00004693,2025-09-24 06:49:34,C003336,mastercard,115.25,travel,Australia,pos,mac,0,0,7,112.98,27,0
CC00005508,2025-05-07 13:29:58,C000752,mastercard,553.18,grocery,India,mobile_app,windows,0,1,5,123.94,11,0
CC00008097,2025-10-17 06:27:24,C002714,visa,37.2,fuel,Canada,pos,mac,0,0,3,40.76,30,0
CC00006196,2025-02-02 14:26:05,C003500,visa,50.17,electronics,Germany,website,ios,0,1,7,105.23,19,0
CC00004441,2025-03-09 08:13:32,C001336,rupay,228.59,fuel,Canada,website,other,1,1,0,46.43,32,0
CC00010345,2025-09-03 19:05:44,C001906,visa,69.06,fuel,UAE,website,mac,0,0,9,118.49,36,0
CC00011607,2025-08-08 06:13:00,C000617,amex,95.75,utilities,Singapore,atm,ios,0,0,7,116.63,23,0
CC00010632,2025-10-07 23:32:03,C002135,rupay,178.82,pharmacy,Australia,website,windows,0,1,,100.86,11,0
CC00008216,2025-11-09 17:37:06,C002570,mastercard,290,fashion,Singapore,website,ios,0,0,5,156.18,32,0
CC00011385,2025-02-05 09:53:06,C001367,mastercard,120.01,utilities,Australia,website,mac,0,1,6,98.59,15,0
CC00002742,2025-12-16 12:08:55,C002059,rupay,77.32,fashion,Germany,mobile_app,android,0,1,10,106.03,9,0
CC00004745,2025-01-01 03:52:43,C000185,amex,,restaurant,Germany,atm,android,0,1,0,192.58,16,0
CC00005471,2025-08-06 14:42:10,C000333,rupay,167.06,restaurant,Canada,atm,other,0,1,8,45.62,13,0
CC00009810,2025-06-10 04:12:00,C003326,visa,145.94,pharmacy,India,pos,other,0,1,6,103.49,24,0
CC00008763,2025-04-22 17:37:06,C002119,amex,152.44,pharmacy,Canada,pos,windows,1,0,5,227.59,39,0
CC00010576,2025-02-02 15:34:35,C002009,visa,416.96,pharmacy,United Kingdom,atm,windows,0,1,0,103.61,19,0
CC00007344,2025-06-18 17:23:07,C002435,mastercard,124.44,restaurant,United States,website,other,0,0,3,307.46,31,0
CC00002307,2025-11-11 13:00:29,C000671,visa,245.68,entertainment,Australia,mobile_app,ios,0,1,8,246.67,15,0
CC00005942,2025-05-05 16:35:48,C000975,amex,718.35,fuel,Singapore,atm,windows,0,1,8,115.96,25,0
CC00005399,19/04/2025,C000853,visa,406.14,restaurant,Singapore,mobile_app,windows,0,0,1,105.6,35,0
CC00000924,2025-09-01 10:08:28,C001121,amex,2971.13,fuel,Singapore,pos,android,0,0,1,173.81,33,0
CC00000933,2025-07-31 00:14:03,C001591,amex,180.86,restaurant,United States,mobile_app,mac,0,1,7,120.97,10,0
CC00007352,2025-04-10 23:08:31,C000294,mastercard,95.11,pharmacy,India,mobile_app,windows,0,1,5,73.94,17,0
CC00008294,2025-10-06 22:55:05,C000672,mastercard,105.17,fuel,UAE,pos,ios,0,0,2,145.73,23,0
CC00000697,2025-08-28 09:02:36,C002432,amex,116.23,travel,India,atm,windows,0,1,5,96.96,22,0
CC00011219,2025-04-09 10:06:02,C002586,mastercard,140.99,electronics,Singapore,website,windows,0,1,5,153.53,13,0
CC00001512,2025-04-10 00:51:40,C001520,rupay,48.27,electronics,Australia,pos,ios,0,0,2,138.35,25,0
CC00003516,2025-06-02 03:15:59,C002805,visa,180.27,entertainment,Germany,WEBSITE,android,0,1,2,126.22,11,0
CC00002568,2025-04-27 01:45:42,C001629,visa,523.3,electronics,,pos,android,0,1,0,242.08,14,0
CC00003872,2025-07-04 09:54:08,C002752,rupay,521.02,electronics,India,mobile_app,android,1,1,7,309.32,37,0
CC00008897,2025-11-21 14:46:49,C000663,mastercard,412.87,utilities,Australia,website,windows,0,1,0,95.62,18,0
CC00010631,2025-08-31 22:50:52,C002694,mastercard,83.14,fuel,Germany,pos,windows,0,1,2,81.8,9,0
CC00006211,2025-08-11 22:57:39,C002277,rupay,1544.6,utilities,United States,atm,other,0,0,3,141.19,28,0
CC00007137,2025-06-24 11:41:03,C003212,rupay,41.46,restaurant,UAE,website,mac,0,0,4,137.33,19,0
CC00000903,2025-07-16 05:37:43,C001999,rupay,178.96,restaurant,United States,atm,windows,0,1,2,163.67,11,0
CC00008947,2025-12-16 23:08:09,C001632,mastercard,90.25,grocery,Germany,mobile_app,mac,0,0,2,167.07,19,0
CC00011143,2025-07-26 02:28:46,C002785,amex,95.23,entertainment,Germany,pos,android,1,1,3,142.19,29,0
CC00007144,2025-03-10 06:23:35,C002268,rupay,28.8,electronics,Singapore,mobile_app,ios,0,1,0,164.31,23,0
CC00000197,2025-12-21 02:03:27,C002177,visa,196.02,utilities,United Kingdom,atm,android,0,1,9,285.85,20,0
CC00003223,19/09/2025,C000511,visa,201.98,restaurant,UAE,website,windows,,0,3,123.2,27,1
CC00008643,2025-02-21 22:24:44,C002002,visa,116.95,fuel,United Kingdom,mobile_app,android,0,0,5,134.47,22,0
CC00000447,2025-04-25 21:47:13,C001854,,1887.68,entertainment,Canada,website,windows,0,0,3,59.8,20,0
CC00007077,2025-05-25 06:32:25,C000596,amex,117.47,grocery,Canada,atm,windows,0,0,9,174.72,35,0
CC00005733,2025-02-26 04:01:50,C000500,amex,1367.18,fashion,UAE,pos,ios,0,1,4,51.39,20,0
CC00001993,2025-01-12 14:47:48,C001381,rupay,38.07,utilities,India,atm,mac,0,0,4,137.98,31,0
CC00000469,2025-07-18 12:10:16,C001450,amex,315.87,restaurant,Singapore,pos,ios,0,0,5,156.74,19,0
CC00006096,2025-12-14 08:03:16,C002663,visa,166.81,fuel,India,atm,windows,0,0,1,1415.24,21,0
CC00008153,2025-06-21 21:18:21,C001621,amex,398.86,restaurant,United States,mobile_app,windows,0,1,0,136.48,25,0
CC00004689,2025-04-29 07:52:20,C002287,mastercard,319.39,travel,Canada,pos,other,1,1,10,303.04,27,0
CC00004777,2025-03-31 22:09:34,C000996,visa,55.63,restaurant,India,mobile_app,other,1,1,11,149.46,57,0
CC00001283,2025-01-22 08:41:16,C001139,rupay,494.26,fuel,Germany,website,android,0,1,4,115.47,19,0
CC00010586,2025-02-07 18:52:04,C000325,visa,150.7,fuel,Australia,atm,ios,0,1,0,92.91,24,0
CC00010802,2025-12-31 09:41:55,C001318,visa,37.66,entertainment,Singapore,atm,other,0,0,4,152.96,23,0
CC00005624,2025-02-08 19:37:36,C002767,mastercard,265.11,restaurant,Germany,pos,windows,0,0,6,249.46,28,0
CC00000657,2025-08-08 18:38:43,C001742,visa,143.68,fashion,United Kingdom, website ,ios,0,0,1,219.49,29,0
CC00000659,2025-10-21 00:25:12,C002602,visa,67.86,entertainment,United States,mobile_app,android,0,1,0,107.67,10,0
CC00006522,2025-02-19 07:12:24,C000926,mastercard,175.25,restaurant,Australia,atm,android,0,1,3,101.44,16,0
CC00002557,2025-03-16 11:07:57,C000546,rupay,490.99,fashion,Canada,mobile_app,ios,1,0,3,142.63,42,0
CC00002779,2025-09-16 15:04:50,C002973,rupay,193.63,electronics,Canada,pos,other,0,1,0,307.2,21,0
CC00005970,2025-03-07 23:27:50,C000889,amex,56.72,grocery,Germany,atm,mac,0,1,4,225.57,10,0
CC00009047,2025-02-04 12:57:27,C000674,amex,598.31,fuel,Singapore,pos,other,0,1,4,114.71,16,0
CC00008203,2025-07-16 10:41:36,C003309,rupay,141.51,entertainment,United States,atm,android,0,0,2,92.97,34,0
CC00000808,2025-11-28 18:57:59,C002591,rupay,286.78,fashion,Australia,mobile_app,android,0,0,5,,20,0
CC00011711,2025-02-22 04:04:15,C000087,rupay,147.29,restaurant,United States,atm,android,0,0,6,87.96,22,0
CC00003513,2025-02-11 02:42:24,C000108,,108.4,fuel,India,atm,android,0,0,3,283.75,28,0
CC00010845,2025-05-11 10:43:33,C002186,mastercard,126.23,entertainment,Germany,mobile_app,windows,0,1,2,102.82,12,0
CC00002060,2025-10-28 14:26:31,C002378,visa,73.65,grocery,Australia,pos,windows,1,0,0,432.24,49,0
