transaction_id,transaction_date,customer_id,transaction_type,amount,customer_balance,location,device_type,transaction_hour,distance_from_home_km,transactions_last_1h,new_device,new_location,risk_score,is_fraud
SF00012973,2025-02-07 01:18:59,SC002034, bill_payment ,1134.68,32880.56,Mumbai,android,6,6.4,,0,0,10,0
SF00013873,2025-05-03 17:21:49,SC005357,bill_payment,1072.96,92463.08,Chennai,android,6,6.1,4,0,0,5,0
SF00001390,2025-12-08 08:18:38,SC004496,bill_payment,224.89,127632.32,Mumbai,android,7,5,1,0,1,33,0
SF00016478,2025-05-28 06:03:20,SC001295,transfer,174.01,30054.8,Bengaluru,ios,22,8.3,6,0,0,24,0
SF00008625,2025-05-07 03:16:52,SC002587,withdrawal,289.73,19005.96,Bengaluru,mac,17,42.8,5,1,0,45,0
SF00014273,2025-11-19 22:28:24,SC000373,withdrawal,753.36,227359.38,Hyderabad,mac,15,2.5,4,0,0,13,0
SF00017841,2025-07-28 04:33:04,SC005108,withdrawal,138.34,219364.35,Indore,other,18,4.9,4,0,0,11,0
SF00007342,2025-04-16 08:24:10,SC005713,purchase,163.91,64034.49,Pune,android,0,6.4,0,0,0,29,0
SF00016278,2025-02-17 20:14:36,SC002941,purchase,61.13,204972.01,Mumbai,windows,11,8.2,0,0,0,7,0
SF00005678,2025-08-11 02:52:02,SC002272,bill_payment,182.16,22588.11,Bengaluru,ios,5,17,6,0,1,47,0
SF00016788,2025-10-30 11:20:33,SC005599,transfer,77.3,216900.92,Pune,other,6,60,4,0,0,14,0
SF00008775,2025-07-21 23:34:16,SC004626,withdrawal,415.84,234497.21,Hyderabad,mac,14,49.3,5,0,0,32,0
SF00009716,2025-12-10 06:28:48,SC002838,bill_payment,30.57,20550.42,Pune,android,2,4,6,0,1,59,0
SF00013853,,SC003361,transfer,235.41,317784.59,Hyderabad,windows,20,10,5,0,0,28,0
SF00017820,2025-06-11 16:54:57,SC002976,bill_payment,171.44,187600.27,Kolkata,other,5,19.5,3,0,0,7,0
SF00008404,2025-12-11 18:36:09,SC005618,bill_payment,181.07,345812.16,Chennai,android,10,4.3,3,0,0,7,0
SF00019773,2025-06-02 13:57:12,SC004237,deposit,2399.54,156385.74,Delhi,ios,18,2.5,6,0,0,29,0
SF00002302,2025-05-21 22:22:22,SC001169,bill_payment,711.83,56897.08,Pune,ios,20,19.3,3,0,0,20,0
SF00018481,2025-06-13 16:07:25,SC003524,transfer,360.84,318423.52,Delhi,ios,20,2.8,3,0,0,13,0
SF00009756,2025-12-30 07:02:39,SC005017,bill_payment,337.67,242860.72,Chennai,other,1,4,3,0,0,25,1
SF00008325,2025-12-08 12:22:52,SC000044,bill_payment,67.17,120987.25,Hyderabad,windows,13,3.7,6,0,0,37,0
SF00014346,2025-04-14 23:15:35,SC000377,deposit,233.73,209454.28,Kolkata,android,20,4.3,2,0,1,21,0
SF00014601,2025-02-18 05:39:56,SC004443,purchase,468.37,249972.22,Pune,mac,18,35.2,2,0,0,10,0
SF00011031,2025-03-30 05:22:09,SC002537,transfer,843.51,226848.61,Pune,other,20,5.5,2,0,0,5,0
SF00018110,2025-11-03 15:27:34,SC001723,deposit,670.55,176602,Pune,ios,7,45.5,1,0,0,7,0
SF00010368,2025-01-13 16:39:58,SC004549,bill_payment,369.26,209397.34,Indore,mac,4,11.3,5,0,0,52,0
SF00019023,2025-05-23 16:21:03,SC000988,transfer,242.56,224420.64,Hyderabad,mac,18,24.7,5,1,0,42,0
SF00009618,2025-01-03 04:27:56,SC003903,transfer,325.7,179123.41,Chennai,mac,1,56.9,3,0,0,29,0
SF00009844,2025-12-01 05:36:22,SC001778,purchase,41.27,295255.14,Bengaluru,mac,12,4.9,5,0,0,37,0
SF00005821,2025-02-08 00:35:05,SC004261,bill_payment,49.22,66997.01,Hyderabad,ios,21,1.8,5,0,0,34,0
SF00018448,2025-02-07 00:19:31,SC002431,transfer,195.2,313428.45,Chennai,mac,21,9.3,5,0,0,24,0
SF00006043,2025-08-11 10:08:40,SC002265,bill_payment,139.16,325282.15,Bengaluru,windows,9,2.3,6,0,0,33,0
SF00010197,2025-09-13 16:34:03,SC000339,transfer,101.39,240228.9,Bengaluru,windows,11,5.2,0,0,0,19,0
SF00019558,2025-08-16 21:21:57,SC004548,deposit,530.82,289208.02,Pune,ios,2,1.2,4,0,0,30,0
SF00010033,2025-01-28 13:27:35,SC005838,deposit,248.53,142053.33,Bengaluru,windows,5,6.6,0,0,0,7,0
SF00004687,2025-02-25 15:56:45,SC005837,purchase,55.24,155465.79,Mumbai,windows,7,2.2,3,0,1,26,0
SF00005607,2025-05-31 21:34:59,SC005701,purchase,272.99,335064.47,Indore,mac,19,2.3,6,0,0,31,0
SF00019432,2025-11-07 06:06:01,SC002866,bill_payment,245.56,198985.77,Kolkata,windows,22,10.6,1,0,0,19,0
SF00002468,2025-03-19 05:44:36,SC003819,transfer,139.7,97401.04,Hyderabad,mac,17,14,4,0,1,26,0
SF00013331,2025-05-24 16:46:04,SC004957,purchase,101.73,256467.9,Pune,ios,9,55.9,3,0,0,18,0
SF00016171,2025-04-14 10:18:37,SC002922,transfer,3740.09,233972.34,Pune,ios,18,6.7,2,0,0,13,0
SF00012706,2025-01-14 10:38:09,SC004574,bill_payment,99.79,143373.11,Indore,mac,12,7.8,2,0,1,23,0
SF00003865,2025-10-29 19:33:30,SC000663,withdrawal,435.16,61851.95,Chennai,other,4,2.3,0,0,0,33,0
SF00010432,2025-07-10 05:51:24,SC001246,withdrawal,37.33,65856.75,Chennai,ios,17,53.3,0,0,0,14,0
SF00019062,2025-05-06 23:42:52,SC003480,transfer,41.38,347158.8,Indore,mac,10,9.4,4,0,0,15,0
SF00016915,2025-09-14 00:24:15,SC004235,deposit,509.67,21973.21,Indore,mac,6,1.4,3,0,0,16,0
SF00008131,2025-04-09 12:40:31,SC005639,deposit,168.62,325391.77,Chennai,mac,11,2,5,0,0,37,0
SF00005423,2025-10-05 14:07:59,SC000874,deposit,585.65,144351.34,Delhi,mac,12,1.3,0,0,0,16,0
SF00012663,2025-09-05 02:25:12,SC000059,purchase,251.01,69375.5,Delhi,android,1,9.4,3,0,0,34,0
SF00004970,2025-11-03 12:00:14,SC005880,deposit,86.13,30716.67,Mumbai,mac,12,5.7,0,0,0,10,0
SF00003993,2025-10-20 10:09:36,SC002930,transfer,289.19,259278.53,Delhi,android,0,2.4,2,0,0,27,0
SF00018785,2025-04-07 01:40:02,SC002779,deposit,2779.87,81437.02,Delhi,android,18,21.5,6,0,0,29,0
SF00000524,not_available,SC004206,purchase,198.32,255753.35,Delhi,mac,7,8.6,3,0,0,16,0
SF00011700,2025-01-22 22:33:02,SC003154,transfer,913.1,288165.94,Hyderabad,mac,3,1.6,2,0,0,24,0
SF00000862,2025-05-31 05:48:24,SC005728,purchase,471.53,158761.02,Pune,mac,10,3.1,5,0,0,29,0
SF00002813,2025-03-09 22:45:03,SC004055,deposit,499.91,51492.74,Hyderabad,ios,18,11.1,2,0,1,30,0
SF00011387,2025-05-01 23:38:21,SC000030,purchase,249.14,124043.86,Mumbai,ios,14,12.4,1,0,0,12,0
SF00012336,2025-07-13 14:34:12,SC003211,deposit,1714.35,223556.27,Kolkata,windows,22,84.8,4,1,0,32,0
SF00008434,2025-12-26 00:20:55,SC003451,transfer,207.87,282186.64,Bengaluru,android,13,3.4,5,0,0,29,0
SF00013473,2025-10-15 19:20:22,SC003182,withdrawal,74.7,227094.98,Delhi,ios,22,11.2,4,0,0,16,0
SF00007520,2025-05-02 06:48:26,SC004064,bill_payment,88.43,175743.66,Bengaluru,windows,10,4.6,3,0,0,8,0
SF00013474,2025-11-21 21:49:34,SC001746,deposit,,332684.19,Kolkata,mac,13,18.9,4,0,1,29,0
SF00006412,2025-01-06 07:12:33,SC002931,purchase,204.97,197321.77,Delhi,android,10,37.6,5,0,0,31,0
SF00018856,2025-06-18 00:46:22,SC003980,purchase,98.28,313488.98,Hyderabad,other,1,6.5,4,0,1,43,0
SF00003857,2025-01-06 13:49:07,SC002060,withdrawal,104.49,203943.56,Indore,android,14,5.3,1,0,0,19,0
SF00011138,2025-02-02 16:45:53,SC004893,transfer,82.13,338188.28,Mumbai,ios,15,19,5,0,0,33,0
SF00002535,2025-01-02 15:06:04,SC002670,withdrawal,187.98,199292.34,Kolkata,other,5,18.8,3,0,0,9,0
SF00005564,2025-01-20 07:50:55,SC005780,transfer,202.93,150153.86,Chennai,other,1,30.8,5,0,0,47,0
SF00018140,2025-11-18 14:56:43,SC002146,purchase,280.99,223452.64,Mumbai,ios,13,3.7,5,0,0,31,0
SF00014813,2025-08-16 10:36:32,SC005847,transfer,253.57,340015.32,Mumbai,ios,8,20.3,1,1,0,34,0
SF00016156,2025-10-06 05:27:49,SC003369,purchase,157.53,207271.45,Chennai,windows,11,102.7,6,0,0,54,0
SF00019746,2025-09-06 03:36:15,SC001421,purchase,102.39,15020.21,Indore,other,21,5.8,5,0,0,26,0
SF00006855,2025-12-03 05:28:51,SC001355,withdrawal,110.53,225176.74,Pune,mac,8,5.4,2,0,0,17,0
SF00018563,2025-10-05 07:19:15,SC004430,deposit,67.09,53745.61,Chennai,mac,6,7.4,5,0,0,36,0
SF00000012,2025-04-01 04:35:40,SC005944,transfer,614.74,41846.58,Pune,ios,20,12.6,1,0,0,7,0
SF00013307,2025-12-17 16:58:35,SC005729,purchase,107.02,137935.86,Hyderabad,other,7,10.9,3,,1,38,0
SF00011006,2025-09-16 05:40:07,SC004156,purchase,371.82,108631.91,Delhi,windows,1,181.7,4,0,0,44,1
SF00013834,2025-05-20 16:01:34,SC001999,purchase,234.61,167215,Kolkata,ios,15,41.4,5,0,0,36,1
SF00019099,2025-02-04 06:57:35,SC001516,bill_payment,538.5,317072.02,Chennai,windows,14,5.7,3,0,0,6,0
SF00010331,2025-04-14 15:08:16,SC004382,withdrawal,518.02,232964.53,Hyderabad,ios,8,10.8,3,0,0,8,0
SF00018963,2025-04-23 12:03:12,SC000071,withdrawal,284.38,169226.25,Indore,mac,22,6.5,5,0,0,35,0
SF00010455,2025-11-08 04:10:17,SC000151,purchase,357.07,42712.13,Kolkata,ios,9,16.9,6,0,0,28,0
SF00004523,2025-07-12 22:04:20,SC001907,purchase,727.04,112791.49,,android,14,37,5,0,0,38,0
SF00019328,2025-04-23 08:49:54,SC000922,purchase,215.26,255805.28,Delhi,windows,17,15,4,0,0,13,0
SF00007688,2025-05-13 06:25:41,SC002543,purchase,830.94,191676.9,Bengaluru,android,9,1.5,3,0,0,18,0
SF00018037,not_available,SC004940,purchase,887.1,189835.1,Delhi,mac,17,3.5,6,0,0,25,0
SF00007179,2025-10-07 02:09:04,SC002852,transfer,232.8,144547.02,Kolkata,android,13,9.2,1,0,0,12,0
SF00008881,2025-04-19 09:30:14,SC005933,withdrawal,111.81,91715.56,Chennai,android,13,1,6,0,0,28,0
SF00001917,2025-05-11 05:01:22,SC004387,withdrawal,62.07,91766.19,Pune,,10,9.8,5,0,1,41,0
SF00001687,2025-01-16 23:03:21,SC000126,deposit,367.7,133967.81,Bengaluru,ios,12,32.2,3,0,0,7,0
SF00005603,2025-01-03 19:17:02,SC003239,deposit,503.09,,Kolkata,mac,15,19.3,6,0,0,35,0
SF00014599,2025-12-06 01:30:29,SC005605,purchase,1045.16,99857.53,Delhi,ios,23,3.6,3,0,0,12,0
SF00014392,2025-12-12 00:01:13,SC000637,purchase,74.66,321840.66,Bengaluru,mac,14,4.2,6,1,0,46,0
SF00001802,2025-09-13 16:05:54,SC004809,purchase,246.05,156232.44,Mumbai,windows,7,2.4,5,1,0,42,0
SF00016082,2025-04-06 01:47:49,SC000078,withdrawal,513.11,107456.63,Kolkata,other,10,1.6,5,1,0,45,0
SF00008199,2025-03-01 00:57:26,SC000888,transfer,78.05,283893.45,Hyderabad,mac,16,9.7,4,1,0,25,0
SF00000977,2025-01-26 02:45:28,SC001489,transfer,30.46,156712.42,Kolkata,mac,13,14.4,4,0,0,11,0
SF00004306,2025-07-13 07:39:57,SC000161,purchase,191.21,128873.01,Hyderabad,windows,5,14.4,5,0,1,38,0
SF00009055,2025-12-08 02:26:39,SC002405,deposit,290.62,54721.01,Hyderabad,other,18,19.2,4,0,0,11,0
SF00010072,2025-01-11 11:06:39,SC000894,transfer,73.74,101220.16,Hyderabad,mac,11,15,1,0,0,7,0
SF00007472,2025-06-20 15:14:04,SC001488,bill_payment,121.37,65599.72,Bengaluru,mac,2,12.4,5,0,0,40,1
SF00007626,2025-01-29 22:24:30,SC000452,deposit,290.4,229453.32,Indore,mac,13,2.9,0,0,0,12,0
SF00002703,2025-01-13 15:29:35,SC003263,bill_payment,323.22,188476.64,Chennai,windows,6,45.1,5,0,0,29,0
SF00015481,2025-05-04 01:32:56,SC003359,withdrawal,56.73,166809.08,Bengaluru,mac,2,18.4,6,0,0,50,0
SF00005216,2025-10-11 15:13:39,SC001644,bill_payment,611.44,223087.53,Hyderabad,mac,20,3.2,1,0,0,6,0
SF00015306,2025-08-07 07:21:00,SC000551,deposit,609.22,122026.96,Delhi,other,14,,3,1,0,22,0
SF00006768,2025-02-07 21:02:46,SC001025,purchase,59.17,161745.86,Kolkata,ios,14,6.9,0,0,0,9,0
SF00011941,2025-06-28 17:36:41,SC005048,withdrawal,131.17,332835.59,Indore,ios,10,10.8,4,0,0,7,0
SF00000969,2025-04-05 00:02:25,SC002536,transfer,147.51,78.9,Bengaluru,other,6,40.6,3,0,0,10,0
SF00010950,2025-01-12 09:15:36,SC005123,transfer,702.61,283343.19,Hyderabad,windows,13,2.9,0,0,0,13,0
SF00005204,2025-07-24 14:01:54,SC003268,transfer,171.07,307637.56,Pune,android,5,21.6,3,0,1,25,0
SF00009115,2025-01-07 11:49:18,SC004680,deposit,163.79,345868.74,Chennai,mac,18,8.5,3,0,0,14,0
SF00003711,2025-03-20 09:26:15,SC005132,withdrawal,23.03,111475.36,Mumbai,other,14,14.3,5,0,0,38,0
SF00015068,2025-06-22 17:23:57,SC003406,transfer,95.17,297629.24,Mumbai,windows,13,8.3,2,0,0,11,0
SF00000005,,SC003383,withdrawal,352.5,109615.66,Chennai,android,5,6.2,2,1,1,42,0
SF00002450,2025-05-22 12:33:15,SC004023,bill_payment,727.75,266582.02,Mumbai,android,14,16.2,0,0,1,20,0
SF00006053,2025-08-16 05:47:26,SC003072,withdrawal,73.17,339164.51,Kolkata,mac,1,25.1,2,0,1,43,0
SF00004752,2025-09-28 16:30:49,SC001481,transfer,77.26,244614.62,Kolkata,windows,7,51,5,0,0,27,0
SF00019833,2025-07-02 10:33:03,SC002191,transfer,1014.1,134293.32,Bengaluru,ios,20,22.3,3,0,0,18,0
SF00005806,,SC005108,transfer,516.42,89928.94,Kolkata,android,2,36.1,3,0,0,29,0
SF00009754,2025-10-17 17:41:43,SC000967,purchase,19.28,201053.74,Chennai,mac,12,6.1,4,0,0,17,0
SF00019724,2025-06-14 11:21:28,SC003511,withdrawal,18.9,27647.66,Pune,windows,8,17.7,6,1,0,49,0
SF00000122,2025-05-26 19:36:04,SC000685,transfer,234.63,299713.34,Hyderabad,android,22,3.7,4,0,0,8,0
SF00007662,2025-09-23 11:10:45,SC005592,bill_payment,90.68,29188.31,Pune,mac,5,13.9,3,1,0,30,0
SF00015357,2025-10-08 23:09:39,SC004118,transfer,995.39,79656.6,Kolkata,mac,8,6.6,5,0,0,30,0
SF00018890,2025-11-28 03:25:23,SC003872,transfer,422.94,157936.33,Pune,mac,22,4.8,5,,0,51,0
SF00003570,2025-12-03 05:28:08,SC005335,deposit,138.45,116240.59,Pune,mac,22,11.2,6,,0,51,0
SF00014795,2025-10-19 19:44:26,SC005368,bill_payment,1426.35,178295.37,Chennai,windows,15,64.7,1,0,0,10,0
SF00014883,2025-09-20 21:58:42,SC003827,purchase,681.9,237758.71,Hyderabad,ios,22,14.9,3,0,0,17,0
SF00018333,not_available,SC000148,purchase,29.58,209044.28,Indore,other,19,10.2,1,0,1,29,0
SF00006677,2025-11-17 17:50:09,SC002345,withdrawal,109.98,66616.2,Pune,other,6,7.4,0,0,0,11,0
SF00009407,2025-08-14 15:16:09,SC005646,bill_payment,136.57,60002.97,Pune,ios,23,0.8,1,0,0,8,1
SF00012284,2025-04-05 21:25:07,SC003447,bill_payment,156.98,340626.93,Kolkata,android,2,8.2,,0,0,34,0
SF00016839,2025-12-31 14:58:07,SC005076,withdrawal,341,95635.39,Hyderabad,mac,,29,0,0,1,37,0
SF00018950,2025-12-28 20:33:12,SC002595,transfer,1193.22,158630.48,Chennai,windows,21,14.8,2,0,0,18,0
SF00012200,2025-09-29 12:18:14,SC004408,purchase,543,124375.83,Indore,other,4,2.7,6,0,0,39,0
SF00005920,2025-02-21 18:56:14,SC005302,deposit,186.69,35083.48,Hyderabad,windows,21,23,5,0,0,32,0
SF00016677,2025-07-30 20:12:02,SC003846,transfer,400.07,76687.71,Pune,other,19,4.8,1,0,0,8,0
SF00000970,2025-05-12 02:03:31,SC003017,deposit,87.27,197139.5,Bengaluru,mac,11,6.3,6,0,0,28,1
SF00010666,2025-03-30 01:07:07,SC004422,withdrawal,81.58,346820.12,Bengaluru,android,3,49.8,5,0,0,50,0
SF00005339,2025-03-31 20:51:00,SC001628,bill_payment,613.74,202245.71,Bengaluru,android,23,14.2,6,0,0,29,0
SF00019137,2025-12-12 05:40:57,SC000122,transfer,159.11,289164.2,Mumbai,other,7,1.3,6,0,0,,0
SF00009728,2025-02-27 11:34:50,SC002747,deposit,212.83,189773.89,Mumbai,android,6,7.3,3,0,0,14,0
SF00011794,2025-08-03 03:41:27,SC004829,transfer,261.42,342319.57,Hyderabad,other,12,7.3,2,0,0,6,0
SF00007072,2025-12-02 05:26:45,SC000348,deposit,150.84,319028.73,Pune,windows,9,21.6,4,0,0,12,0
SF00008247,2025-01-11 21:56:11,SC003538,deposit,2315.14,206173.28,Mumbai,android,23,7.1,4,0,0,12,0
SF00012243,2025-02-07 06:30:45,,deposit,95.02,81340.31,Delhi,ios,4,14,3,0,0,22,0
SF00006981,2025-09-11 22:18:49,SC005621,bill_payment,480.81,249030.48,Chennai,ios,22,6,2,0,1,30,0
SF00011313,2025-10-30 21:53:09,SC002834,deposit,786.27,207554.5,Kolkata,ios,3,35.7,6,0,0,46,0
SF00007703,2025-11-19 15:12:51,SC004572,withdrawal,50.67,126588.3,Indore,ios,20,11.4,5,0,0,29,0
SF00004290,2025-11-28 21:45:57,SC005147,transfer,87.35,85255.67,Kolkata,ios,4,10.4,6,0,1,53,0
SF00003669,2025-12-16 23:00:25,SC002779,deposit,112.11,287763.53,Kolkata,mac,16,5.5,4,0,0,6,0
SF00013668,2025-07-22 23:55:39,SC003399,withdrawal,570.77,298773.39,Bengaluru,mac,1,2.7,5,0,1,60,0
SF00013870,2025-01-12 16:02:34,SC002999,transfer,96.24,88651.04,,mac,8,17.7,1,0,0,12,0
SF00008821,2025-03-20 08:31:05,SC001054,deposit,40.15,180541.16,Delhi,mac,19,8.2,0,0,0,8,0
SF00016200,2025-03-23 09:10:36,SC000644,deposit,66.1,107291.54,Chennai,ios,20,11.5,5,1,0,49,0
SF00006239,2025-06-24 22:35:04,SC000394,withdrawal,633.73,196010.3,Mumbai,ios,4,46.8,1,0,0,22,0
SF00015683,2025-10-25 22:38:39,SC004575,bill_payment,66.86,40726.21,Delhi,android,19,18.7,6,0,0,31,0
SF00009646,2025-11-05 23:44:01,SC001698,bill_payment,170.71,328708.44,Indore,mac,14,12.2,2,0,0,12,0
SF00008398,2025-05-03 11:24:18,SC003669,withdrawal,329.77,227085.32,Bengaluru,mac,18,1.6,2,0,0,8,0
SF00008011,2025-02-08 04:38:33,SC004752,withdrawal,419.71,267216.46,Bengaluru,ios,15,5.4,2,0,0,13,0
SF00005937,2025-11-12 03:53:43,SC004801,deposit,204.24,291199.6,Mumbai,mac,3,9.7,6,0,0,38,0
SF00014371,2025-10-26 05:19:54,SC002231,bill_payment,264.67,19793.11,Indore,other,12,14.9,3,0,1,30,0
SF00014088,2025-02-17 11:24:15,SC001954,bill_payment,612.41,184371.33,Chennai,windows,9,15.8,1,0,0,14,0
SF00015759,2025-07-09 07:55:12,SC001000,transfer,201.03,50298.25,Kolkata,android,20,3.4,0,1,0,22,0
SF00001142,2025-10-18 10:51:14,SC002763,,106.99,168808.26,Mumbai,android,0,90.8,3,0,0,26,0
SF00006720,2025-03-28 05:38:20,SC005549,withdrawal,111.72,290966.54,Chennai,ios,22,3.8,3,0,0,15,0
SF00018020,2025-09-19 04:08:06,SC002586,deposit,391.64,206165.46,Kolkata,other,17,22.9,1,0,,5,0
SF00000321,28/07/2025,SC001431,transfer,411.49,44788.28,Hyderabad,ios,0,48.9,4,0,1,47,0
SF00001019,2025-04-30 00:31:04,SC000380,bill_payment,198.96,219652.02,Mumbai,ios,18,5.7,4,0,0,12,0
SF00010895,2025-06-16 10:09:11,SC003814,bill_payment,138.45,271629.41,Pune,android,0,25.6,6,0,1,62,0
SF00004596,2025-12-05 11:48:14,SC002949,bill_payment,201.33,259705.42,Pune,mac,15,71.6,1,0,0,19,0
SF00019224,2025-10-07 06:25:45,SC002121,bill_payment,833.7,141048.09,Hyderabad,android,17,5.5,5,0,0,24,0
SF00001813,2025-10-25 09:20:36,SC003675,transfer,212.88,60267.92,Pune,android,15,5.5,4,1,0,30,0
SF00018427,2025-12-22 08:50:03,SC000209,withdrawal,67.25,205970.8,Mumbai,android,1,2.8,6,0,0,44,0
SF00014433,2025-02-07 00:20:27,SC000394,withdrawal,1615.32,255285.79,Chennai,android,18,3.6,1,0,0,11,0
SF00018464,2025-09-22 13:24:58,SC003527,purchase,912.72,245660.06,Chennai,mac,16,8.4,6,0,0,33,0
SF00010688,2025-06-22 14:02:27,SC005154,bill_payment,93.41,277143.63,Kolkata,mac,2,3.9,2,0,0,25,0
SF00009771,2025-07-08 13:23:11,SC004743,transfer,329.82,205325.15,Hyderabad,android,6,12.3,4,0,0,10,0
SF00015107,2025-06-05 10:45:37,SC001022,bill_payment,436.63,141413.34,Chennai,android,8,4.2,2,,0,18,0
SF00002566,2025-02-23 00:57:08,SC005079,purchase,402.64,343692.12,Delhi,android,16,8.7,3,0,0,11,0
SF00013146,2025-08-22 06:45:39,SC005187,withdrawal,1944.26,207366.05,Chennai,other,14,6.1,3,0,0,17,0
SF00002432,2025-07-25 00:59:14,SC002996,deposit,188.98,231574.41,Pune,ios,13,2.2,0,0,0,17,0
SF00008143,2025-06-27 22:58:28,SC000889,purchase,97.89,260272.43,Mumbai,other,17,19.3,1,0,0,17,0
SF00008106,2025-09-26 22:58:54,SC003131,transfer,78.55,232694.01,Indore,ios,17,8.4,1,0,0,15,0
SF00002968,2025-11-24 02:54:51,SC001290,withdrawal,685.43,25271.24,Chennai,ios,4,8.6,3,0,0,27,0
SF00004763,2025-11-09 06:07:59,SC004993,deposit,408.68,31417.95,Delhi,windows,23,5.7,2,0,0,6,0
SF00016444,2025-12-16 20:07:10,SC001192,purchase,354.61,6732.19,Indore,windows,1,42.2,4,0,0,24,0
SF00012985,2025-04-27 14:07:20,SC004406,bill_payment,221.72,85301.29,Kolkata,ios,5,6.2,5,0,0,29,0
SF00017136,2025-02-08 12:36:14,SC004125,withdrawal,103.62,151896.67,Mumbai,windows,16,8.9,3,0,0,10,0
SF00007576,2025-01-04 18:57:23,SC001999,purchase,170.15,157194.82,Mumbai,ios,3,1.5,1,1,0,43,0
SF00001854,2025-12-21 19:08:19,SC005710,deposit,243.56,62769.13,Hyderabad,android,4,5.3,1,0,1,42,0
SF00006148,2025-04-03 05:20:40,SC001942,deposit,163.45,242439.53,Hyderabad,windows,4,5.7,2,0,0,22,0
SF00008213,2025-08-01 21:52:46,SC005719,purchase,1833.23,172527.16,,other,14,8,0,0,0,6,0
SF00016888,2025-12-19 11:51:01,SC004978,transfer,54.46,232199,Kolkata,windows,3,21.1,2,0,0,29,0
SF00015890,2025-10-19 05:29:51,SC001654,bill_payment,412,311093.22,Kolkata,mac,10,4.3,1,0,0,12,0
SF00002458,2025-03-14 19:08:09,SC002263,bill_payment,167.93,348875.39,Chennai,windows,14,4.6,3,0,0,10,0
SF00002875,2025-06-21 01:28:07,,withdrawal,282.74,118157.46,Chennai,other,13,0.7,0,0,0,14,0
SF00002130,2025-12-13 02:51:44,SC005106,deposit,350.56,94876.07,Bengaluru,windows,15,20.1,5,0,1,45,0
SF00012522,2025-05-21 12:55:35,SC004198,bill_payment,1191.86,66880.88,Bengaluru,other,4,8,4,1,0,48,0
SF00014662,2025-04-26 04:19:33,SC000763,purchase,117.13,227743.29,Pune,android,23,23.2,3,0,0,18,0
SF00006575,2025-07-16 21:08:24,SC003383,bill_payment,171.73,338906.03,Hyderabad,ios,4,2.6,1,0,0,33,0
SF00001973,2025-01-13 16:44:25,SC001323,purchase,557.85,120333.92,Pune,mac,19,15.9,1,0,0,15,0
SF00017793,2025-09-15 12:43:19,SC004359,purchase,882.67,223002.72,Bengaluru,windows,23,16.1,3,0,0,14,0
SF00016754,2025-05-20 04:19:22,SC003240,purchase,953.66,279256.17,Hyderabad,ios,16,30.7,1,0,0,16,0
SF00017022,2025-07-20 08:49:02,SC002976,purchase,102.22,274554.1,Hyderabad,android,0,15,5,0,0,41,0
SF00004026,2025-02-23 13:55:11,SC004347,deposit,393.58,157371.38,Chennai,windows,5,8.5,6,0,0,36,0
SF00018150,2025-11-23 21:17:55,SC003314,purchase,934.99,267172.3,Bengaluru,windows,18,4.1,1,0,,12,0
SF00014378,2025-07-12 05:54:50,SC005808,deposit,135.5,16970.95,Bengaluru,mac,8,18.8,0,0,0,15,0
SF00017223,2025-12-04 07:02:12,SC001793,bill_payment,1964.13,60311.98,Indore,other,16,19.1,2,0,0,7,0
SF00003060,2025-03-23 22:51:04,SC005495,withdrawal,322.63,285514.43,Hyderabad,other,15,32.3,0,0,0,8,0
SF00004390,2025-01-17 08:35:12,SC001580,transfer,649.58,259899.86,Delhi,windows,1,20.6,2,0,0,33,0
SF00017655,2025-09-19 14:15:13,SC005462,withdrawal,251.44,272744.48,Pune,windows,16,2.3,3,0,0,16,0
SF00014721,2025-04-19 15:01:02,SC004355,bill_payment,802.82,347167.11,Pune,mac,16,5.2,6,0,0,33,0
SF00016499,2025-07-14 00:28:00,SC005848,bill_payment,2070.73,13980.16,Kolkata,mac,16,9.2,5,0,0,,0
SF00001323,2025-02-22 06:46:56,SC005126,purchase,1677.66,107354.62,Chennai,mac,0,46.9,3,0,0,29,0
SF00003323,2025-11-19 15:02:28,SC004805,bill_payment,50.42,97689.62,Indore,other,4,6.5,,0,0,34,0
SF00007194,2025-04-15 00:36:19,SC005079,deposit,217.81,145033.1,Pune,android,16,5.9,0,0,0,17,0
SF00012560,2025-03-28 15:21:44,SC000181,bill_payment,991.13,175070.47,Kolkata,android,0,5,6,0,0,41,0
SF00013471,2025-08-02 22:31:42,SC004254,withdrawal,107.93,238571.43,Chennai,mac,7,17.1,0,0,0,8,0
SF00015366,2025-09-06 06:30:56,SC002388,deposit,308.55,199112.71,Pune,ios,0,2.8,3,1,1,53,0
SF00008000,2025-12-28 16:22:21,SC004981,deposit,14.62,152479.06,Kolkata,other,15,9.5,3,0,0,6,0
SF00017401,2025-12-20 15:00:11,SC002250,transfer,411.79,66049.6,Kolkata,other,15,9,3,0,0,19,0
SF00013182,2025-04-16 12:24:52,SC001399,transfer,49.82,228889.83,Mumbai,mac,16,4,5,0,0,26,0
SF00003252,2025-09-08 07:05:28,SC003445,purchase,297.1,13123.26,Hyderabad,ios,21,83.7,1,0,0,18,0
SF00002219,2025-12-21 09:04:19,SC005433,deposit,247.68,220056.63,Bengaluru,ios,22,9.7,5,0,0,37,0
SF00002768,2025-08-16 00:09:58,SC004953,transfer,387.56,239477.74,Indore,ios,12,3.1,1,0,0,6,0
