order_id,order_date,customer_id,product_category,order_amount,payment_method,billing_country,shipping_country,email_age_days,account_age_days,device_type,ip_risk_level,failed_payment_attempts,delivery_speed,risk_score,is_fraud
ORD00004779,2025-06-20 09:59:30,EC002134,sports,681.36,debit_card, United Kingdom ,United Kingdom,789,1173,other,low,1,same_day,12,0
ORD00006261,2025-09-12 07:44:42,EC000872,fashion,181.76,upi,United Kingdom,United Kingdom,593,101,ios,medium,3,express,39,0
ORD00005228,not_available,EC000302,sports,250.6,upi,India,India,1862,306,windows,low,2,standard,22,0
ORD00006580,2025-01-13 04:04:25,EC000413,beauty,2441.84,credit_card,UAE,,548,1440,android,high,0,standard,41,0
ORD00002210,2025-01-18 12:50:08,EC000025,fashion,320.99,debit_card,India,India,2169,1261,android,high,1,express,38,0
ORD00007687,2025-04-02 05:32:52,EC000127,fashion,621.72,credit_card,Germany,Germany,96,1523,android,medium,2,express,41,0
ORD00008628,2025-08-22 00:16:33,EC001304,beauty,439.49,credit_card,Germany,Germany,1476,600, mac ,medium,0,same_day,22,0
ORD00005545,2025-02-12 02:34:59,EC003327,beauty,84.08,upi,United States,United States,1224,697,android,low,2,standard,26,0
ORD00004486,2025-10-07 17:43:42,EC000940,books,511.21,wallet,United States,United States,1601,416,other,low,2,same_day,28,0
ORD00001957,2025-05-27 11:26:40,EC002539,beauty,582.99,credit_card,India,India,1852,1270,other,medium,3,standard,35,0
ORD00010759,2025-08-29 06:29:25,EC000120,fashion,496.98,debit_card,Australia,Australia,1668,787,android,low,2,standard,33,1
ORD00010404,2025-09-03 02:49:48,EC001403,sports,327.32,credit_card,Germany,Germany,2173,1411,android,high,1,express,41,0
ORD00005151,2025-03-06 23:57:30,EC000315,sports,277.61,credit_card,United States,United States,770,633,mac,high,0,same_day,40,0
ORD00003778,2025-12-30 14:15:00,EC004094,sports,128.53,credit_card,Singapore,Singapore,1755,563,ios,high,2,express,50,0
ORD00003044,,EC003647,beauty,247.17,upi,Australia,Australia,2075,1392,windows,high,1,standard,39,0
ORD00003098,2025-01-24 15:14:44,EC003880,books,323.23,net_banking,UAE,UAE,532,1278,android,high,1,same_day,42,1
ORD00005644,2025-02-25 10:25:04,EC003481,electronics,134.41,debit_card,Australia,Australia,1512,1575,windows,low,3,express,24,0
ORD00008371,2025-08-03 16:10:00,EC004109,fashion,491.73,net_banking,India,India,1122,1158,android,low,3,same_day,32,0
ORD00003008,2025-12-10 07:46:22,EC000887,fashion,381.9,net_banking,Germany,India,280,1725,android,medium,0,same_day,42,0
ORD00011893,2025-08-12 10:52:04,EC002542,electronics,488.07,credit_card,Canada,Canada,88,563,android,low,3,same_day,25,0
ORD00009412,2025-02-11 17:43:57,EC002445,electronics,191.01,debit_card,,Germany,43,420,ios,high,1,express,42,0
ORD00007883,2025-02-13 16:43:30,EC001102,books,454.59,debit_card,Canada,Canada,1327,1031,android,high,3,standard,56,0
ORD00011935,2025-11-14 04:00:40,EC002466,sports,178.59,credit_card,United Kingdom,United Kingdom,465,526,ios,medium,3,standard,38,0
ORD00001267,2025-06-16 09:47:39,EC001824,books,866.11,upi,Singapore,UAE,1176,728,windows,medium,0,standard,34,0
ORD00004823,2025-12-05 06:10:32,EC003343,home,420.6,debit_card,Australia,Australia,97,1229,windows,low,1,standard,10,0
ORD00006590,2025-01-18 22:00:05,EC001214,books,221.41,credit_card,Singapore,Singapore,1315,793,android,medium,2,same_day,30,0
ORD00001685,2025-10-30 06:09:56,,beauty,393.4,credit_card,UAE,UAE,281,1233,other,low,3,standard,29,0
ORD00007017,2025-05-02 07:38:56,EC001967,beauty,198.48,credit_card,Singapore,Singapore,,467,ios,medium,2,standard,30,0
ORD00004008,2025-04-24 11:06:49,EC001628,beauty,255.85,credit_card,Germany,Singapore,1213,529,android,medium,0,express,45,0
ORD00008299,2025-04-16 04:30:49,EC000883,home,561.56,credit_card,Canada,Canada,1759,394,mac,medium,3,same_day,38,0
ORD00011543,2025-02-18 02:18:04,EC002549,electronics,367.57,credit_card,United Kingdom,United Kingdom,1968,420,android,low,2,same_day,29,0
ORD00005477,2025-03-23 10:25:45,EC001037,sports,162.35,net_banking,Singapore,Singapore,453,760,ios,medium,2,express,42,0
ORD00006070,2025-05-03 00:18:03,EC004004,sports,522.28,upi,Canada,Canada,1325,1616,other,low,3,standard,31,0
ORD00002162,2025-03-08 22:30:00,EC002313,beauty,872.51,upi,Australia,Australia,1009,1018,ios,medium,1,standard,23,0
ORD00002591,2025-09-02 14:09:45,EC003709,fashion,395.74,credit_card,Australia,Australia,640,311,android,medium,2,standard,33,0
ORD00011273,2025-10-06 21:53:04,EC003211,home,344.8,net_banking,Singapore,Singapore,1577,1092,windows,medium,3,standard,37,0
ORD00007093,2025-01-14 11:20:26,EC002610,sports,532.92,net_banking,Canada,Canada,1866,573,windows,low,3,standard,28,0
ORD00005921,2025-03-26 04:44:14,EC000234,electronics,219.86,debit_card,United Kingdom,United Kingdom,1006,697,other,low,2,express,29,0
ORD00007629,2025-05-16 04:01:59,EC001568,beauty,718.65,net_banking,Germany,Germany,1239,93,other,high,1,same_day,38,0
ORD00000676,2025-07-19 10:03:49,EC002219,books,812.93,debit_card,United Kingdom,United Kingdom,112,1383,windows,low,3,same_day,30,0
ORD00000848,2025-12-25 11:12:33,EC000709,home,449.96,debit_card,India,India,52,1514,windows,medium,,express,35,0
ORD00006589,2025-12-12 00:11:39,EC002326,electronics,229.71,credit_card,Germany,Germany,448,1612,android,medium,1,express,21,0
ORD00010949,2025-12-02 04:41:37,EC000897,electronics,155.42,upi,UAE,UAE,1411,42,windows,medium,0,express,17,0
ORD00011570,2025-11-14 00:59:26,EC003817,books,470.69,net_banking,Germany,Germany,1105,1374,ios,low,2,express,33,0
ORD00007207,2025-08-05 03:35:05,EC002051,books,152.82,wallet,Canada,Canada,822,477,other,low,2,standard,22,0
ORD00003558,2025-09-11 10:12:37,EC003965,home,50.38,net_banking,Singapore,Canada,810,857,,low,1,standard,34,0
ORD00008656,,EC002703,books,289.61,debit_card,UAE,UAE,551,383,other,low,3,standard,32,0
ORD00008124,2025-07-20 23:53:09,EC000970,sports,123.94,net_banking,Australia,Australia,1656,1087,windows,low,3,standard,23,0
ORD00006496,2025-07-09 06:26:19,EC002978,sports,819.03,debit_card,United Kingdom,United Kingdom,1861,793,ios,high,1,same_day,40,0
ORD00009275,2025-03-24 19:54:33,EC000149,home,309.6,net_banking,Australia,Australia,1562,45,other,medium,0,express,17,0
ORD00004870,2025-09-10 04:14:44,EC003203,beauty,50,debit_card,United Kingdom,United Kingdom,1256,224,mac,low,3,same_day,27,0
ORD00000503,2025-01-04 11:08:09,EC001749,books,687.87,credit_card,UAE,UAE,1941,1093,mac,medium,0,same_day,18,0
ORD00003269,2025-05-26 03:47:15,,sports,274.75,wallet,India,India,726,1535,windows,medium,0,express,15,0
ORD00005922,2025-05-02 17:58:56,EC003847,books,50.79,credit_card,India,India,1847,1476,android,medium,3,same_day,37,0
ORD00008000,2025-12-24 11:22:48,EC002907,sports,616.66,upi,United States,United States,247,473,ios,low,1,standard,15,0
ORD00006817,2025-01-22 17:43:05,EC001634,sports,439.03,upi,Singapore,Australia,1783,1403,ios,high,0,express,61,1
ORD00002037,2025-07-06 02:55:54,EC004018,sports,274.72,credit_card,India,India,4,303,mac,medium,2,same_day,50,0
ORD00011170,2025-04-28 13:02:00,EC003976,fashion,1907.32,debit_card,India,India,1891,551,mac,high,3,same_day,56,0
ORD00005937,2025-11-08 01:33:26,EC004018,sports,115.13,upi,Australia,Australia,741,42,other,medium,1,same_day,24,0
ORD00010608,2025-05-09 07:33:34,EC003903,sports,88.41,credit_card,Australia,Australia,918,1236,mac,high,1,express,32,0
ORD00002467,2025-02-06 09:18:07,EC002795,home,1120.47,wallet,Germany,Canada,483,1733,ios,low,2,same_day,50,0
ORD00000044,2025-06-25 02:20:27,EC004105,books,156.02,debit_card,Germany,Germany,1203,1182,mac,low,3,same_day,22,0
ORD00007353,2025-05-24 18:35:53,EC002284,beauty,446.54,net_banking,United Kingdom,Australia,901,403,android,medium,3,standard,62,0
ORD00001643,2025-07-28 07:05:02,EC000743,sports,589.18,net_banking,Germany,Germany,1011,1759,windows,low,1,standard,10,0
ORD00003228,2025-03-30 22:30:50,EC002286,electronics,167.51,credit_card,Germany,Germany,1513,1094,other,high,3,same_day,46,0
ORD00004930,2025-10-10 17:26:02,EC002452,beauty,1225.47,upi,UAE,UAE,1897,1618,other,high,0,express,31,0
ORD00002112,2025-02-11 09:18:26,EC003597,fashion,139.08,wallet,,India,118,1270,mac,medium,3,express,33,1
ORD00003559,2025-10-18 15:53:27,EC001395,electronics,1974.47,net_banking,UAE,UAE,2023,1092,windows,medium,1,standard,25,0
ORD00006136,2025-01-10 14:59:53,EC003042,electronics,288.55,debit_card,Canada,Canada,631,761,mac,medium,0,standard,17,0
ORD00006989,2025-06-30 06:25:08,EC003451,books,155.11,upi,Canada,India,1374,262,android,medium,2,standard,52,0
ORD00003282,2025-09-19 18:51:55,EC003082,sports,106.14,upi,Australia,Australia,1878,1579,android,high,1,same_day,31,0
ORD00006567,2025-09-19 08:32:39,EC002019,home,147.93,debit_card,Germany,Germany,1581,753,windows,high,2,standard,48,0
ORD00011833,2025-07-13 04:46:27,EC002261,electronics,681.7,wallet,UAE,Canada,1370,1112,mac,high,2,standard,68,0
ORD00005464,2025-11-27 16:44:06,EC003197,electronics,75.6,upi,Australia,Australia,382,793,other,medium,3,same_day,41,0
ORD00004611,2025-06-09 09:58:27,EC001139,beauty,215.67,upi,Germany,Germany,355,580,mac,medium,0,same_day,17,0
ORD00010397,2025-12-18 13:57:53,EC000327,home,2422.82,wallet,India,India,1840,1490,ios,medium,1,same_day,25,0
ORD00003791,2025-04-25 06:20:23,EC002020,sports,293.94,net_banking,United Kingdom,United Kingdom,626,1266,ios,medium,0,standard,21,0
ORD00002944,2025-06-15 05:38:41,EC000650,sports,611.11,upi,Australia,Australia,1627,544,mac,low,0,express,16,0
ORD00002917,2025-09-19 11:51:01,EC003645,fashion,291.08,debit_card,India,India,815,302,android,medium,3,standard,38,0
ORD00003066,2025-10-27 10:50:12,EC003565,electronics,503.38,wallet,Australia,Australia,693,794,windows,medium,2,same_day,38,0
ORD00000429,2025-07-05 20:10:04,EC003520,books,624.49,credit_card,Germany,Germany,552,1129,windows,high,2,express,49,0
ORD00007997,2025-09-04 13:01:10,EC002778,sports,262.15,wallet,Germany,Germany,1158,1121,ios,medium,2,express,42,0
ORD00005086,2025-08-03 22:19:32,,fashion,590.58,wallet,UAE,UAE,1850,1051,mac,low,3,express,21,0
ORD00009864,2025-12-07 07:12:59,EC000709,books,516.54,debit_card,India,India,1699,1148,windows,medium,2,express,35,0
ORD00005721,2025-12-16 07:40:56,EC000360,sports,299.77,credit_card,UAE,UAE,73,1516,other,medium,0,standard,17,0
ORD00002536,2025-02-04 13:15:10,EC003521,books,340.37,net_banking,Australia,Australia,1017,210,android,low,2,standard,32,0
ORD00002380,2025-04-13 23:03:18,EC000398,beauty,1228.46,wallet,United States,United States,1104,1718,ios,medium,0,standard,17,0
ORD00001785,2025-12-19 00:05:55,EC003607,fashion,692.61,upi,UAE,UAE,255,1302,ios,low,2,standard,30,0
ORD00003531,2025-12-16 18:55:57,EC000880,beauty,145.07,credit_card,UAE,UAE,690,965,other,medium,3,express,36,0
ORD00010727,2025-06-01 07:07:40,EC001311,home,689.69,wallet,Germany,Germany,644,135,other,low,1,same_day,15,0
ORD00008688,2025-09-21 08:08:22,EC002392,books,592.64,wallet,India,India,71,1785,android,medium,0,express,21,0
ORD00002510,2025-06-17 11:54:22,EC003405,beauty,377.26,debit_card,Australia,Australia,913,1391,android,medium,2,same_day,31,0
ORD00002923,2025-04-29 06:54:40,EC001620,beauty,382.69,credit_card,Germany,Germany,1100,1703,windows,medium,1,express,16,0
ORD00001345,2025-05-13 09:16:13,EC000186,beauty,123.53,upi,United States,UNITED STATES,1765,,windows,high,2,same_day,56,0
ORD00008808,2025-11-20 19:06:31,EC002292,beauty,289.25,wallet,Singapore,Singapore,1396,1653,mac,high,0,express,32,0
ORD00009834,2025-11-22 11:29:20,EC000999,books,125.87,upi,United Kingdom,United Kingdom,498,1463,windows,high,1,express,39,0
ORD00001938,2025-06-23 02:46:40,EC000049,beauty,687.59, net_banking ,United States,United States,144,862,android,low,1,same_day,9,0
ORD00009760,2025-05-23 06:57:30,EC002527,fashion,103.86,credit_card,United States,United States,1600,1426,ios,low,2,standard,29,0
ORD00009629,2025-02-10 13:23:10,EC002934,sports,240.54,upi,Canada,Canada,1054,1063,windows,high,3,same_day,52,0
ORD00008162,2025-05-27 04:13:09,EC003390,beauty,1777.43,wallet,Canada,Canada,543,1459,other,medium,1,standard,22,0
ORD00006059,2025-03-22 04:17:57,EC004014, beauty ,154.14,net_banking,Singapore,Singapore,1552,726,other,medium,3,same_day,40,0
ORD00010027,2025-06-16 04:38:32,EC003730,home,278.54,wallet,Australia,Australia,58,1793,other,medium,1,express,16,0
ORD00004800,2025-08-06 10:31:55,EC003689,electronics,408.37,debit_card,Germany,Germany,1808,1452,windows,medium,3,express,37,0
ORD00001163,2025-11-30 22:51:31,EC001151,sports,103.61,debit_card,India,India,1761,949,other,low,0,express,8,0
ORD00004383,2025-04-29 17:59:10,EC003314,fashion,658.73,credit_card,Canada,Canada,2135,1343,other,medium,3,express,32,0
ORD00006374,25/02/2025,EC001691,books,50,wallet,Australia,Australia,795,375,ios,medium,,express,41,0
ORD00000234,2025-09-28 16:11:32,EC001096,beauty,374.37,debit_card,UAE,UAE,2170,344,other,medium,1,express,25,0
ORD00010483,2025-09-06 15:24:55,EC000995,books,1076,credit_card,UAE,UAE,1673,1241,android,medium,0,same_day,23,0
ORD00001514,2025-06-30 08:24:20,EC000348,fashion,386.86,upi,Singapore,Singapore,14,1193,windows,medium,0,express,43,0
ORD00008056,2025-08-28 08:27:19,EC000248,sports,489.88,credit_card,Australia,United Kingdom,183,753,mac,low,3,standard,51,0
ORD00007220,2025-11-29 15:51:44,,fashion,202.5,upi,United Kingdom,United Kingdom,1119,1189,other,high,3,express,46,0
ORD00004072,2025-10-19 15:35:21,EC001369,books,176.65,upi,Germany,Germany,2022,1132,ios,high,3,express,53,0
ORD00003026,2025-10-07 02:53:13,EC002161,electronics,157.58,upi,United Kingdom,United Kingdom,1828,600,windows,medium,2,same_day,34,1
ORD00003522,2025-01-17 19:27:17,EC003181,home,834.05,debit_card,United Kingdom,United Kingdom,186,283,mac,medium,3,standard,32,0
ORD00011552,2025-01-17 17:51:18,EC002314,fashion,733.84,upi,United States,United States,174,1313,other,low,2,standard,31,0
ORD00011298,2025-04-19 03:12:09,EC003816,home,206.47,debit_card,Singapore,United States,421,1770,android,low,3,standard,46,0
ORD00006897,2025-03-03 11:06:06,EC003723,home,740.92,wallet,Australia,Australia,2135,1766,ios,high,0,same_day,33,0
ORD00011090,2025-03-19 06:45:25,EC002354,fashion,935.89,net_banking,Germany,Germany,66,842,ios,medium,0,same_day,16,0
ORD00007553,2025-09-01 23:27:22,EC001469,fashion,222.74,upi,Germany,Germany,2072,220,ios,low,1,express,11,0
ORD00009530,2025-01-28 11:21:18,EC001292,books,56.24,credit_card,United States,Germany,2,1486,mac,low,2,standard,69,0
ORD00005201,2025-03-31 14:20:05,EC002227,electronics,1525.72,credit_card,United Kingdom,United Kingdom,1158,1500,ios,medium,3,standard,40,0
ORD00011728,2025-11-20 13:45:00,EC000593,beauty,600.97,credit_card,United Kingdom,United Kingdom,1707,1234,android,low,3,standard,32,0
ORD00010790,2025-10-20 09:04:26,EC001382,beauty,101.63,debit_card,United Kingdom,United Kingdom,1073,1053,android,medium,0,express,20,0
ORD00011996,2025-01-20 01:59:00,EC002396,beauty,693.34,debit_card,Australia,Australia,1298,1392,ios,medium,3,same_day,41,0
ORD00002940,2025-01-18 00:56:33,EC002657,books,99.03,debit_card,Singapore,Singapore,1473,1003,other,medium,3,standard,42,0
ORD00008343,2025-10-01 07:11:03,EC002108,home,218.93,upi,United States,United States,1049,759,mac,high,2,express,47,0
ORD00011450,2025-09-15 04:57:30,EC002886,sports,925.78,upi,United Kingdom,United Kingdom,1701,1069,other,medium,0,,25,0
ORD00007756,2025-03-31 08:04:53,EC003615,electronics,108.6,wallet,United Kingdom,United Kingdom,2180,1751,mac,medium,0,same_day,23,0
ORD00002398,2025-02-08 04:06:13,EC003815, books ,111.55,debit_card,Singapore,Singapore,124,1513,other,low,3,same_day,32,0
ORD00010387,2025-12-13 01:42:39,EC001011,fashion,139.38,credit_card,United States,United States,,148,other,medium,0,express,14,0
ORD00003879,2025-03-27 00:38:32,EC001479,books,217.31,upi,United States,United States,15,545,windows,low,1,standard,33,0
ORD00009858,2025-04-29 03:44:14,EC003959,electronics,464.01,net_banking,Canada,Canada,1102,684,mac,medium,2,express,37,0
ORD00005564,2025-01-16 03:46:09,EC001327,sports,1523.2,wallet,Canada,Canada,1424,1490,android,high,1,standard,35,0
ORD00004143,2025-12-30 15:14:05,EC000044,fashion,313.22,net_banking,Germany,Germany,1461,1373,windows,low,0,same_day,12,0
ORD00001960,2025-09-15 06:48:19,EC003392,home,242.47,WALLET,UAE,UAE,1383,1570,windows,medium,1,express,24,0
ORD00006799,2025-03-27 09:49:10,EC000863,beauty,95.22,upi,Australia,Australia,194,1264,other,high,1,same_day,39,1
ORD00008413,2025-11-05 10:37:38,EC002680,fashion,354.23,wallet,United Kingdom,United Kingdom,1566,898,mac,medium,0,,17,0
ORD00004644,2025-10-13 22:39:25,EC000857,fashion,110.4,net_banking,UAE,UAE,1790,556,ios,low,1,express,13,0
ORD00010742,2025-12-08 06:19:43,EC004043,beauty,61.81,wallet,Canada,Canada,746,1475,other,low,3,express,32,0
ORD00001810,2025-07-02 00:08:08,EC003327,fashion,816.3,debit_card,India,India,176,1025,other,medium,2,standard,32,0
ORD00004049,2025-06-20 03:23:17,EC000356,beauty,689.3,debit_card,UAE,UAE,814,1143,android,low,2,express,23,0
ORD00009978,2025-06-28 12:10:40,EC001352,home,848.84,upi,United Kingdom,United Kingdom,1925,539,ios,medium,3,same_day,35,0
ORD00008390,2025-07-07 11:20:12,EC000478,books,586.11,wallet,UAE,UAE,49,806,ios,high,3,express,55,0
ORD00006018,2025-01-24 10:26:19,EC002148,sports,157.14,debit_card,United States,United States,1646,1552,android,low,1,express,10,0
ORD00004130,2025-09-05 20:56:25,EC001696,sports,391.64,upi,Canada,Canada,1995,1200,mac,medium,0,standard,19,0
ORD00007715,2025-02-02 01:56:47,EC002056,beauty,312.12,upi,Singapore,Singapore,1027,325,android,medium,0,same_day,14,0
ORD00003354,2025-01-06 11:55:00,EC002079,beauty,1007,credit_card,United Kingdom,United Kingdom,1710,913,android,high,3,same_day,50,0
ORD00007306,2025-08-18 07:03:16,EC003009,books,709.82,credit_card,Australia,Australia,416,1404,android,medium,3,same_day,37,0
ORD00009055,2025-12-04 11:21:14,EC002999,fashion,295.7,credit_card,Australia,Australia,1913,1441,other,medium,3,standard,30,0
ORD00008706,2025-07-19 17:43:54,EC002279,fashion,117.75,net_banking,UAE,Australia,1900,726,ios,low,1,same_day,25,0
ORD00000987,2025-01-27 22:17:55,EC002614,books,336.49,wallet,Canada,Australia,742,8,android,low,1,same_day,43,0
ORD00010633,2025-11-20 17:36:47,EC002403,home,107.94,wallet,Australia,Australia,716,1324,mac,medium,1,same_day,18,0
ORD00002417,2025-01-12 12:18:10,EC002219,sports,699.74,wallet,India,India,274,474,ios,high,1,same_day,33,0
ORD00009339,18/09/2025,EC002726,home,387.69,debit_card,United Kingdom,UAE,1237,1296,mac,low,0,standard,33,0
ORD00011648,2025-10-11 22:48:59,EC003950,home,91.5,net_banking,Canada,Canada,598,1418,windows,medium,0,same_day,15,0
ORD00000922,2025-06-26 10:26:16,EC001572,home,106.7,upi,United States,United States,1401,574,ios,high,2,same_day,55,1
ORD00007214,2025-04-21 21:12:06,EC002892,electronics,111.69,debit_card,India,India,1001,1316,windows,low,0,standard,8,0
ORD00001992,2025-12-13 02:59:24,EC003121,beauty,50,credit_card,United Kingdom,United Kingdom,232,1099,windows,medium,1,standard,16,0
ORD00003258,2025-04-14 14:36:14,EC000442,books,464.02,upi,United States,United States,781,1459,other,low,1,same_day,12,0
ORD00002312,2025-05-22 23:19:15,EC001241,electronics,756.17,net_banking,Singapore,Singapore,436,126,other,medium,0,standard,23,0
ORD00009427,2025-08-20 23:11:59,EC000339,sports,523.96,upi,Germany,Canada,1070,504,mac,low,2,express,47,0
ORD00010430,2025-04-23 14:44:31,EC001614,beauty,487.27,net_banking,India,UAE,512,197,android,medium,2,standard,60,0
ORD00007484,2025-09-03 20:38:45,EC002991,fashion,162.75,net_banking,Germany,Germany,814,1751,ios,low,0,standard,12,0
ORD00003846,2025-11-21 20:04:56,EC000372,beauty,435.57,net_banking,Germany,Germany,1102,1407,android,medium,0,express,25,0
ORD00005407,2025-02-16 05:32:29,EC000532,home,87.98,wallet,Australia,Australia,210,1342,ios,medium,0,standard,19,0
ORD00009083,2025-10-06 00:49:47,EC001878,home,180.16,credit_card,United Kingdom,United Kingdom,9,49,android,low,3,same_day,47,0
ORD00005616,2025-04-25 15:32:41,EC003534,sports,193.54,credit_card,United Kingdom,United Kingdom,1942,1758,ios,low,3,express,26,1
ORD00009257,2025-05-27 15:18:32,EC000841,fashion,500.05,debit_card,United States,United States,2020,1670,ios,low,0,same_day,5,0
ORD00004219,2025-09-13 13:39:11,EC002531,books,418.73,upi,Germany,Germany,44,875,ios,low,3,same_day,29,0
ORD00003359,2025-07-10 06:25:16,EC002178,beauty,295.71,upi,Canada,Canada,1933,152,mac,low,1,express,6,0
ORD00006824,2025-10-08 19:48:16,EC003198,sports,119.84,upi,Canada,Germany,247,1290,mac,high,2,express,67,0
ORD00003479,2025-09-08 02:49:42,EC003069,books,1613.38,upi,United Kingdom,United Kingdom,719,1494,mac,high,1,same_day,34,0
ORD00001871,2025-09-07 06:13:57,EC001666,beauty,211.73,credit_card,Singapore,Singapore,1229,924,mac,low,1,standard,8,0
ORD00004950,2025-10-20 16:06:15,EC002506,beauty,271.65,wallet,United Kingdom,United Kingdom,1354,1550,windows,low,2,same_day,31,0
ORD00009203,2025-12-05 08:36:56,EC001171,beauty,82.22,upi,Singapore,Australia,2104,808,ios,high,2,standard,72,1
ORD00002598,2025-05-19 21:26:01,EC003849,electronics,1443.86,upi,Australia,Australia,168,1277,mac,low,1,same_day,13,0
ORD00008298,2025-03-10 06:19:19,EC001075,fashion,183.12,wallet,Australia,Australia,918,371,other,low,1,express,8,0
ORD00011497,2025-06-21 23:55:07,EC001501,electronics,492.81,wallet, UAE ,UAE,413,1182,windows,medium,1,express,20,0
ORD00000982,2025-07-26 16:29:07,EC001630,,191.3,credit_card,Australia,Australia,115,1560,windows,high,0,standard,39,0
ORD00001017,2025-02-11 09:34:16,EC002340,sports,686.73,upi,United States,United States,54,1693,windows,low,3,express,22,0
ORD00006342,2025-11-28 20:52:10,EC002607,sports,81.87,wallet,Canada,Canada,2185,1683,other,high,2,express,57,0
ORD00001853,2025-11-10 22:01:40,EC003035,beauty,396.87,debit_card,Australia,Australia,745,457,other,low,2,standard,24,0
ORD00001551,2025-03-31 16:20:54,EC002639,home,350.59,upi,Canada,Canada,350,1517,mac,high,2,same_day,47,0
ORD00004536,2025-11-01 02:58:08,EC000876,beauty,213.81,debit_card,India,India,1267,877,mac,medium,0,same_day,23,0
ORD00000230,2025-05-03 15:00:22,EC002147,beauty,128.51,debit_card,United States,United States,1353,348,other,medium,0,express,16,0
ORD00006957,2025-04-02 16:48:06,EC000875,sports,50,credit_card,India,India,511,1314,mac,low,0,express,6,0
ORD00004854,2025-01-26 06:54:06,EC001408,beauty,635.22,debit_card,UAE,UAE,1996,932,windows,high,0,express,35,0
ORD00003658,2025-10-31 18:03:52,EC003882,electronics,254,credit_card,Singapore,Singapore,116,950,windows,high,2,standard,50,0
ORD00007242,2025-02-21 05:38:40,EC003482,home,206.37,debit_card,UAE,UAE,887,939,mac,low,1,express,17,0
ORD00011127,2025-12-18 11:59:19,EC003069,electronics,59.6,wallet,UAE,UAE,1542,989,ios,medium,1,standard,21,0
ORD00006936,2025-02-14 20:10:07,EC001891,,102.49,credit_card,India,India,1854,1303,windows,medium,3,same_day,32,0
ORD00011254,2025-11-02 09:30:59,EC002980,beauty,888.59,net_banking,United Kingdom,United Kingdom,825,1172,windows,medium,3,same_day,32,0
ORD00011442,2025-11-23 18:07:49,EC002913,books,454.92,credit_card,UAE,UAE,917,31,other,high,1,same_day,39,0
ORD00007947,2025-08-10 13:03:12,EC000389,beauty,319.05,credit_card,UAE,UAE,1620,1058,windows,medium,1,same_day,21,0
ORD00005775,2025-06-07 10:29:34,EC002348,electronics,705.97,upi,UAE,UAE,17,563,ios,low,2,same_day,44,1
ORD00010380,2025-03-29 08:14:35,EC002758,sports,511.11,net_banking,Germany,Germany,1914,964,android,medium,0,same_day,19,0
ORD00008435,2025-01-28 03:46:13,EC001243,home,436.91,credit_card,UAE,UAE,2072,681,mac,low,2,,21,0
ORD00004056,2025-03-06 11:37:16,EC000207,home,635.49,upi,Germany,Germany,1637,416,mac,high,0,express,38,0
ORD00007087,2025-06-06 14:09:55,EC002343,beauty,127.59,credit_card,Germany,Germany,1015,1481,other,low,1,standard,6,0
ORD00008375,2025-12-29 20:51:13,EC000946,books,244.36,net_banking,United States,United States,561,660,other,low,1,same_day,16,0
ORD00009386,2025-06-24 23:13:23,EC000830,beauty,271.14,upi,Canada,Singapore,1030,84,android,low,1,same_day,37,0
ORD00003243,2025-10-06 01:24:32,EC003471,fashion,372.42,wallet,Australia,India,635,72,other,medium,2,same_day,62,0
ORD00000753,2025-05-09 23:36:41,EC000199,electronics,444.51,credit_card,Germany,Germany,1259,1398,IOS,low,2,standard,32,0
ORD00004648,2025-03-10 05:32:08,EC003888,home,451.54,upi,UAE,UAE,2176,757,other,high,2,express,57,1
ORD00002784,2025-03-27 09:46:52,EC001185,fashion,449.01,upi,Canada,Canada,213,734,android,medium,3,same_day,42,0
ORD00004690,2025-06-12 00:51:07,EC001187,beauty,364.83,wallet,UAE,UAE,1797,1063,android,medium,3,express,33,0
ORD00008150,2025-03-09 03:52:26,EC002126,beauty,1727.67,wallet,Australia,Australia,1785,1741,other,medium,0,standard,17,0
ORD00006797,2025-01-12 08:32:39,EC000877,books,1047.6,upi,United States,United States,1072,915,mac,high,0,same_day,40,0
ORD00004297,2025-08-10 20:24:43,EC002934,fashion,472.08,upi,India,India,633,385,windows,low,1,express,9,0
ORD00001435,2025-06-27 21:15:18,EC000356,books,206.04,wallet,India,India,907,1321,windows,low,2,standard,,0
ORD00006340,2025-09-15 04:04:41,EC001147,books,60.66,upi,Germany,Germany,1624,710,other,low,2,express,27,0
ORD00006147,2025-02-21 01:55:42,EC002027,fashion,383.92,credit_card,United States,United States,135,1307,other,high,0,same_day,30,0
ORD00005163,2025-05-24 09:53:14,EC002010,beauty,496.56,net_banking,UAE,UAE,580,1094,android,medium,3,standard,31,0
ORD00001451,2025-02-09 18:39:20,EC000415,electronics,58.86,credit_card, Canada ,Canada,230,1326,mac,medium,1,express,22,0
ORD00008644,2025-04-06 16:41:09,EC002096,sports,280.11,upi,Canada,Canada,715,692,android,medium,0,same_day,24,0
ORD00000116,2025-10-12 02:23:51,EC000287,beauty,440.32,wallet,United Kingdom,United Kingdom,315,1480,other,low,0,standard,14,0
ORD00003278,2025-04-24 03:51:58,EC003837,books,454.52,debit_card,United States,United States,1109,1454,mac,low,3,standard,25,0
ORD00009043,2025-09-16 12:07:30,EC001863,sports,463.76,net_banking,UAE,UAE,427,1328,mac,medium,2,express,35,0
